transaction_id,complaint_id,from_account_id,to_account_id,amount,timestamp,hop_number
TXN-0003840,CMP-001700,ACC-000385,ACC-000168,2666.38,2026-07-13 11:27:14,1
TXN-0003841,CMP-001700,ACC-000168,ACC-000155,2555.92,2026-07-13 11:33:14,2
TXN-0003842,CMP-001700,ACC-000155,ACC-000161,2508.29,2026-07-13 12:59:14,3
TXN-0003843,CMP-001701,ACC-001139,ACC-000178,5320.22,2026-06-04 20:02:19,1
TXN-0003844,CMP-001701,ACC-000178,ACC-000048,5110.58,2026-06-04 23:13:19,2
TXN-0003845,CMP-001702,ACC-000846,ACC-000096,24907.42,2026-07-09 11:28:55,1
TXN-0003846,CMP-001702,ACC-000096,ACC-000099,22923.32,2026-07-09 16:16:55,2
TXN-0003847,CMP-001702,ACC-000099,ACC-000077,21867.76,2026-07-09 17:54:55,3
TXN-0003848,CMP-001703,ACC-000645,ACC-000191,3176.7,2026-07-02 11:47:32,1
TXN-0003849,CMP-001704,ACC-000400,ACC-000205,2950.59,2026-06-22 17:01:33,1
TXN-0003850,CMP-001704,ACC-000205,ACC-000050,2716.15,2026-06-22 17:08:33,2
TXN-0003851,CMP-001704,ACC-000050,ACC-000192,2609.48,2026-06-22 17:53:33,3
TXN-0003852,CMP-001705,ACC-000707,ACC-000464,99878.95,2026-06-09 05:01:15,1
TXN-0003853,CMP-001705,ACC-000464,ACC-000396,93555.82,2026-06-09 06:57:15,2
TXN-0003854,CMP-001705,ACC-000396,ACC-000849,92028.7,2026-06-09 11:08:15,3
TXN-0003855,CMP-001706,ACC-000292,ACC-000128,10957.79,2026-06-09 14:57:46,1
TXN-0003856,CMP-001706,ACC-000128,ACC-001164,10769.9,2026-06-09 20:55:46,2
TXN-0003857,CMP-001706,ACC-001164,ACC-000045,10008.86,2026-06-09 22:12:46,3
TXN-0003858,CMP-001707,ACC-001066,ACC-000191,20701.08,2026-07-29 14:59:20,1
TXN-0003859,CMP-001707,ACC-000191,ACC-000127,20397.11,2026-07-29 16:47:20,2
TXN-0003860,CMP-001707,ACC-000127,ACC-000160,19576.19,2026-07-29 17:50:20,3
TXN-0003861,CMP-001709,ACC-000533,ACC-000071,2482.42,2026-07-12 14:30:16,1
TXN-0003862,CMP-001709,ACC-000071,ACC-000554,2314.75,2026-07-12 15:13:16,2
TXN-0003863,CMP-001710,ACC-001181,ACC-000042,19225.19,2026-07-05 05:38:11,1
TXN-0003864,CMP-001710,ACC-000042,ACC-000164,18876.9,2026-07-05 06:28:11,2
TXN-0003865,CMP-001710,ACC-000164,ACC-000082,17943.73,2026-07-05 11:21:11,3
TXN-0003866,CMP-001711,ACC-000445,ACC-000077,17311.82,2026-06-21 20:10:10,1
TXN-0003867,CMP-001711,ACC-000077,ACC-000082,16834.9,2026-06-21 20:57:10,2
TXN-0003868,CMP-001711,ACC-000082,ACC-000100,15618.7,2026-06-22 00:43:10,3
TXN-0003869,CMP-001711,ACC-000100,ACC-000970,15238.02,2026-06-22 05:22:10,4
TXN-0003870,CMP-001712,ACC-000856,ACC-000031,1404.53,2026-08-18 01:45:34,1
TXN-0003871,CMP-001712,ACC-000031,ACC-000390,1335.67,2026-08-18 01:58:34,2
TXN-0003872,CMP-001713,ACC-000427,ACC-000035,13277.39,2026-08-27 05:22:27,1
TXN-0003873,CMP-001713,ACC-000035,ACC-000110,12478.14,2026-08-27 11:11:27,2
TXN-0003874,CMP-001714,ACC-000435,ACC-000549,1246.31,2026-07-27 06:59:43,1
TXN-0003875,CMP-001714,ACC-000549,ACC-000202,1174.5,2026-07-27 11:34:43,2
TXN-0003876,CMP-001715,ACC-000457,ACC-000705,3737.02,2026-08-24 08:20:54,1
TXN-0003877,CMP-001715,ACC-000705,ACC-000074,3556.32,2026-08-24 12:36:54,2
TXN-0003878,CMP-001716,ACC-000575,ACC-000342,3446.84,2026-07-28 09:28:17,1
TXN-0003879,CMP-001716,ACC-000342,ACC-000022,3180.83,2026-07-28 13:54:17,2
TXN-0003880,CMP-001716,ACC-000022,ACC-000085,3086.21,2026-07-28 14:02:17,3
TXN-0003881,CMP-001717,ACC-000790,ACC-000133,7522.33,2026-08-28 03:57:39,1
TXN-0003882,CMP-001717,ACC-000133,ACC-000196,6934.13,2026-08-28 09:55:39,2
TXN-0003883,CMP-001718,ACC-000524,ACC-000084,4448.05,2026-07-25 22:08:15,1
TXN-0003884,CMP-001718,ACC-000084,ACC-000170,4371.0,2026-07-26 01:29:15,2
TXN-0003885,CMP-001719,ACC-000560,ACC-000142,13690.66,2026-07-08 00:36:26,1
TXN-0003886,CMP-001719,ACC-000142,ACC-000136,13241.72,2026-07-08 06:07:26,2
TXN-0003887,CMP-001719,ACC-000136,ACC-000183,12975.7,2026-07-08 10:15:26,3
TXN-0003888,CMP-001720,ACC-000995,ACC-000119,1485.89,2026-06-30 03:50:16,1
TXN-0003889,CMP-001720,ACC-000119,ACC-000023,1424.87,2026-06-30 05:34:16,2
TXN-0003890,CMP-001720,ACC-000023,ACC-000175,1327.19,2026-06-30 07:49:16,3
TXN-0003891,CMP-001721,ACC-001153,ACC-000098,18667.64,2026-07-15 23:21:27,1
TXN-0003892,CMP-001721,ACC-000098,ACC-000721,18458.31,2026-07-16 03:52:27,2
TXN-0003893,CMP-001721,ACC-000721,ACC-000052,18162.5,2026-07-16 04:48:27,3
TXN-0003894,CMP-001722,ACC-000456,ACC-000202,59770.12,2026-06-30 00:05:19,1
TXN-0003895,CMP-001722,ACC-000202,ACC-000079,57433.89,2026-06-30 03:03:19,2
TXN-0003896,CMP-001723,ACC-000597,ACC-000060,54738.07,2026-08-03 14:01:52,1
TXN-0003897,CMP-001724,ACC-001155,ACC-000782,7961.64,2026-08-25 00:52:04,1
TXN-0003898,CMP-001724,ACC-000782,ACC-000060,7695.59,2026-08-25 05:41:04,2
TXN-0003899,CMP-001724,ACC-000060,ACC-000208,7610.65,2026-08-25 07:43:04,3
TXN-0003900,CMP-001724,ACC-000208,ACC-000100,7467.4,2026-08-25 11:33:04,4
TXN-0003901,CMP-001725,ACC-001021,ACC-000128,3500.32,2026-06-28 01:57:09,1
TXN-0003902,CMP-001725,ACC-000128,ACC-000104,3265.03,2026-06-28 04:19:09,2
TXN-0003903,CMP-001726,ACC-000436,ACC-000064,2403.23,2026-07-05 22:23:02,1
TXN-0003904,CMP-001726,ACC-000064,ACC-000031,2247.13,2026-07-06 01:21:02,2
TXN-0003905,CMP-001727,ACC-001180,ACC-000014,19264.88,2026-07-31 20:23:24,1
TXN-0003906,CMP-001727,ACC-000014,ACC-000033,18295.05,2026-08-01 01:38:24,2
TXN-0003907,CMP-001727,ACC-000033,ACC-000529,17812.16,2026-08-01 04:09:24,3
TXN-0003908,CMP-001727,ACC-000529,ACC-000093,16555.91,2026-08-01 08:06:24,4
TXN-0003909,CMP-001728,ACC-000284,ACC-000542,12380.56,2026-07-07 05:31:51,1
TXN-0003910,CMP-001728,ACC-000542,ACC-000058,12025.4,2026-07-07 09:09:51,2
TXN-0003911,CMP-001728,ACC-000058,ACC-000182,11203.12,2026-07-07 10:33:51,3
TXN-0003912,CMP-001729,ACC-000865,ACC-000648,2048.13,2026-06-16 10:39:41,1
TXN-0003913,CMP-001729,ACC-000648,ACC-000169,2006.44,2026-06-16 14:14:41,2
TXN-0003914,CMP-001729,ACC-000169,ACC-000107,1883.87,2026-06-16 14:49:41,3
TXN-0003915,CMP-001730,ACC-000222,ACC-000104,6709.5,2026-08-07 08:20:59,1
TXN-0003916,CMP-001730,ACC-000104,ACC-000405,6272.21,2026-08-07 09:52:59,2
TXN-0003917,CMP-001731,ACC-000537,ACC-000178,11870.7,2026-07-11 11:06:30,1
TXN-0003918,CMP-001731,ACC-000178,ACC-000178,11222.74,2026-07-11 12:11:30,2
TXN-0003919,CMP-001733,ACC-000452,ACC-000992,1604.19,2026-07-21 00:35:32,1
TXN-0003920,CMP-001733,ACC-000992,ACC-000053,1505.61,2026-07-21 05:30:32,2
TXN-0003921,CMP-001733,ACC-000053,ACC-000172,1415.6,2026-07-21 06:16:32,3
TXN-0003922,CMP-001733,ACC-000172,ACC-000076,1373.56,2026-07-21 07:52:32,4
TXN-0003923,CMP-001734,ACC-000773,ACC-000583,1651.85,2026-07-28 20:02:39,1
TXN-0003924,CMP-001734,ACC-000583,ACC-000070,1551.28,2026-07-29 00:18:39,2
TXN-0003925,CMP-001735,ACC-001165,ACC-000051,38458.92,2026-08-20 00:31:29,1
TXN-0003926,CMP-001735,ACC-000051,ACC-000248,36063.81,2026-08-20 02:20:29,2
TXN-0003927,CMP-001735,ACC-000248,ACC-000049,35469.44,2026-08-20 07:41:29,3
TXN-0003928,CMP-001736,ACC-000227,ACC-000614,67455.19,2026-08-07 17:10:19,1
TXN-0003929,CMP-001736,ACC-000614,ACC-000034,65881.22,2026-08-07 19:28:19,2
TXN-0003930,CMP-001736,ACC-000034,ACC-000049,60957.96,2026-08-08 00:03:19,3
TXN-0003931,CMP-001737,ACC-001057,ACC-000493,8444.85,2026-08-20 00:01:09,1
TXN-0003932,CMP-001737,ACC-000493,ACC-001175,8294.58,2026-08-20 01:33:09,2
TXN-0003933,CMP-001737,ACC-001175,ACC-000198,7745.15,2026-08-20 02:17:09,3
TXN-0003934,CMP-001738,ACC-000788,ACC-000879,12734.12,2026-08-15 15:42:49,1
TXN-0003935,CMP-001738,ACC-000879,ACC-000153,12451.58,2026-08-15 19:03:49,2
TXN-0003936,CMP-001739,ACC-001114,ACC-000671,12281.7,2026-06-10 17:59:51,1
TXN-0003937,CMP-001740,ACC-000375,ACC-000148,5332.82,2026-08-17 07:28:58,1
TXN-0003938,CMP-001740,ACC-000148,ACC-000107,5186.15,2026-08-17 10:11:58,2
TXN-0003939,CMP-001740,ACC-000107,ACC-000092,4824.64,2026-08-17 10:48:58,3
TXN-0003940,CMP-001741,ACC-000467,ACC-000006,1400.49,2026-07-21 18:06:11,1
TXN-0003941,CMP-001741,ACC-000006,ACC-000967,1331.37,2026-07-21 21:10:11,2
TXN-0003942,CMP-001741,ACC-000967,ACC-000157,1234.88,2026-07-21 22:39:11,3
TXN-0003943,CMP-001742,ACC-000543,ACC-000121,106217.96,2026-08-17 21:36:51,1
TXN-0003944,CMP-001743,ACC-000617,ACC-000165,4061.47,2026-08-19 11:33:35,1
TXN-0003945,CMP-001743,ACC-000165,ACC-000350,3774.55,2026-08-19 13:06:35,2
TXN-0003946,CMP-001743,ACC-000350,ACC-000173,3707.36,2026-08-19 15:26:35,3
TXN-0003947,CMP-001743,ACC-000173,ACC-000018,3552.98,2026-08-19 16:43:35,4
TXN-0003948,CMP-001744,ACC-000573,ACC-000014,423.29,2026-08-06 22:25:41,1
TXN-0003949,CMP-001744,ACC-000014,ACC-000073,394.28,2026-08-06 23:01:41,2
TXN-0003950,CMP-001744,ACC-000073,ACC-000081,365.08,2026-08-07 01:24:41,3
TXN-0003951,CMP-001745,ACC-000991,ACC-000899,17318.82,2026-07-29 04:08:08,1
TXN-0003952,CMP-001745,ACC-000899,ACC-000287,16804.25,2026-07-29 07:14:08,2
TXN-0003953,CMP-001746,ACC-000497,ACC-000036,2024.45,2026-06-30 18:38:44,1
TXN-0003954,CMP-001746,ACC-000036,ACC-000078,1955.98,2026-06-30 22:26:44,2
TXN-0003955,CMP-001746,ACC-000078,ACC-000002,1922.41,2026-07-01 03:42:44,3
TXN-0003956,CMP-001746,ACC-000002,ACC-000143,1799.52,2026-07-01 06:41:44,4
TXN-0003957,CMP-001747,ACC-000508,ACC-000076,11529.35,2026-08-23 04:27:50,1
TXN-0003958,CMP-001747,ACC-000076,ACC-000074,10619.81,2026-08-23 07:11:50,2
TXN-0003959,CMP-001747,ACC-000074,ACC-000082,9800.23,2026-08-23 12:16:50,3
TXN-0003960,CMP-001748,ACC-000408,ACC-000201,1175249.57,2026-06-21 08:37:05,1
TXN-0003961,CMP-001748,ACC-000201,ACC-000026,1109282.82,2026-06-21 12:24:05,2
TXN-0003962,CMP-001749,ACC-001037,ACC-000128,3373.19,2026-08-15 23:01:18,1
TXN-0003963,CMP-001749,ACC-000128,ACC-000050,3305.12,2026-08-16 02:40:18,2
TXN-0003964,CMP-001749,ACC-000050,ACC-000072,3197.23,2026-08-16 06:06:18,3
TXN-0003965,CMP-001750,ACC-000973,ACC-000169,3106.64,2026-07-12 19:20:58,1
TXN-0003966,CMP-001751,ACC-000299,ACC-000337,1000.4,2026-07-19 23:29:59,1
TXN-0003967,CMP-001751,ACC-000337,ACC-000065,929.52,2026-07-20 01:56:59,2
TXN-0003968,CMP-001752,ACC-000702,ACC-000903,28042.4,2026-06-05 07:47:11,1
TXN-0003969,CMP-001752,ACC-000903,ACC-000006,26108.13,2026-06-05 10:13:11,2
TXN-0003970,CMP-001753,ACC-000526,ACC-000630,812.64,2026-08-15 23:44:22,1
TXN-0003971,CMP-001753,ACC-000630,ACC-000165,800.03,2026-08-16 02:54:22,2
TXN-0003972,CMP-001753,ACC-000165,ACC-000527,761.72,2026-08-16 04:53:22,3
TXN-0003973,CMP-001754,ACC-001081,ACC-000147,909.3,2026-06-20 03:16:14,1
TXN-0003974,CMP-001754,ACC-000147,ACC-000139,847.41,2026-06-20 06:10:14,2
TXN-0003975,CMP-001754,ACC-000139,ACC-001114,812.29,2026-06-20 08:43:14,3
TXN-0003976,CMP-001755,ACC-000354,ACC-000139,2324.28,2026-08-19 18:56:48,1
TXN-0003977,CMP-001755,ACC-000139,ACC-000046,2286.03,2026-08-20 00:19:48,2
TXN-0003978,CMP-001756,ACC-000726,ACC-000586,8309.72,2026-07-05 04:46:47,1
TXN-0003979,CMP-001756,ACC-000586,ACC-000344,8189.15,2026-07-05 10:06:47,2
TXN-0003980,CMP-001757,ACC-000429,ACC-000044,17612.46,2026-06-23 19:10:14,1
TXN-0003981,CMP-001757,ACC-000044,ACC-000096,16314.02,2026-06-24 00:07:14,2
TXN-0003982,CMP-001757,ACC-000096,ACC-000032,15331.93,2026-06-24 03:44:14,3
TXN-0003983,CMP-001758,ACC-000379,ACC-000826,1693.68,2026-08-14 02:36:27,1
TXN-0003984,CMP-001758,ACC-000826,ACC-000176,1661.42,2026-08-14 05:53:27,2
TXN-0003985,CMP-001759,ACC-000237,ACC-000200,3104.16,2026-06-27 21:40:26,1
TXN-0003986,CMP-001759,ACC-000200,ACC-000052,2966.89,2026-06-27 22:57:26,2
TXN-0003987,CMP-001760,ACC-000567,ACC-000086,113772.0,2026-08-10 14:04:23,1
TXN-0003988,CMP-001760,ACC-000086,ACC-000186,105816.45,2026-08-10 15:40:23,2
TXN-0003989,CMP-001760,ACC-000186,ACC-000146,104733.1,2026-08-10 17:21:23,3
TXN-0003990,CMP-001760,ACC-000146,ACC-000120,100075.75,2026-08-10 19:52:23,4
TXN-0003991,CMP-001761,ACC-000622,ACC-000310,1432.06,2026-08-08 14:53:28,1
TXN-0003992,CMP-001761,ACC-000310,ACC-000470,1398.03,2026-08-08 16:56:28,2
TXN-0003993,CMP-001761,ACC-000470,ACC-000014,1322.76,2026-08-08 19:25:28,3
TXN-0003994,CMP-001762,ACC-000537,ACC-001192,86474.97,2026-08-03 15:28:43,1
TXN-0003995,CMP-001762,ACC-001192,ACC-000039,85114.04,2026-08-03 16:17:43,2
TXN-0003996,CMP-001762,ACC-000039,ACC-000058,81523.94,2026-08-03 17:43:43,3
TXN-0003997,CMP-001763,ACC-001177,ACC-000148,846.31,2026-07-07 15:56:49,1
TXN-0003998,CMP-001763,ACC-000148,ACC-000025,825.0,2026-07-07 19:53:49,2
TXN-0003999,CMP-001764,ACC-000227,ACC-000010,27775.49,2026-08-11 04:40:57,1
TXN-0004000,CMP-001764,ACC-000010,ACC-000169,25957.92,2026-08-11 09:03:57,2
TXN-0004001,CMP-001764,ACC-000169,ACC-000083,25345.69,2026-08-11 11:16:57,3
TXN-0004002,CMP-001764,ACC-000083,ACC-000201,24629.31,2026-08-11 12:17:57,4
TXN-0004003,CMP-001765,ACC-001111,ACC-000213,1935.6,2026-06-13 21:07:07,1
TXN-0004004,CMP-001765,ACC-000213,ACC-000187,1882.52,2026-06-13 22:50:07,2
TXN-0004005,CMP-001765,ACC-000187,ACC-000031,1817.94,2026-06-13 23:37:07,3
TXN-0004006,CMP-001766,ACC-000575,ACC-000015,8010.79,2026-08-09 21:17:48,1
TXN-0004007,CMP-001766,ACC-000015,ACC-000214,7379.66,2026-08-09 22:32:48,2
TXN-0004008,CMP-001767,ACC-001139,ACC-000205,2629.74,2026-06-28 06:26:09,1
TXN-0004009,CMP-001767,ACC-000205,ACC-000098,2475.64,2026-06-28 10:50:09,2
TXN-0004010,CMP-001768,ACC-001155,ACC-000861,3450.24,2026-08-21 07:53:19,1
TXN-0004011,CMP-001768,ACC-000861,ACC-000121,3333.84,2026-08-21 11:50:19,2
TXN-0004012,CMP-001768,ACC-000121,ACC-000131,3275.18,2026-08-21 15:47:19,3
TXN-0004013,CMP-001768,ACC-000131,ACC-000064,3146.86,2026-08-21 16:19:19,4
TXN-0004014,CMP-001769,ACC-000778,ACC-000033,6942.01,2026-08-22 23:44:59,1
TXN-0004015,CMP-001769,ACC-000033,ACC-000135,6852.08,2026-08-23 04:08:59,2
TXN-0004016,CMP-001769,ACC-000135,ACC-000109,6525.56,2026-08-23 05:10:59,3
TXN-0004017,CMP-001769,ACC-000109,ACC-000127,6086.07,2026-08-23 07:30:59,4
TXN-0004018,CMP-001770,ACC-000506,ACC-000098,22472.4,2026-08-17 22:57:20,1
TXN-0004019,CMP-001770,ACC-000098,ACC-000917,21742.25,2026-08-18 01:52:20,2
TXN-0004020,CMP-001770,ACC-000917,ACC-000055,21143.03,2026-08-18 06:55:20,3
TXN-0004021,CMP-001770,ACC-000055,ACC-000088,20660.02,2026-08-18 12:36:20,4
TXN-0004022,CMP-001771,ACC-001165,ACC-000190,1390.82,2026-08-03 10:20:14,1
TXN-0004023,CMP-001771,ACC-000190,ACC-000008,1296.09,2026-08-03 11:44:14,2
TXN-0004024,CMP-001771,ACC-000008,ACC-000684,1269.87,2026-08-03 16:18:14,3
TXN-0004025,CMP-001772,ACC-001075,ACC-000055,1346.49,2026-08-04 00:17:31,1
TXN-0004026,CMP-001772,ACC-000055,ACC-000432,1303.57,2026-08-04 00:45:31,2
TXN-0004027,CMP-001773,ACC-001188,ACC-000018,2526.71,2026-08-07 01:16:49,1
TXN-0004028,CMP-001773,ACC-000018,ACC-000209,2458.78,2026-08-07 04:16:49,2
TXN-0004029,CMP-001773,ACC-000209,ACC-001176,2284.14,2026-08-07 08:38:49,3
TXN-0004030,CMP-001773,ACC-001176,ACC-000169,2228.91,2026-08-07 11:21:49,4
TXN-0004031,CMP-001774,ACC-000764,ACC-000964,3367.19,2026-06-17 11:53:12,1
TXN-0004032,CMP-001774,ACC-000964,ACC-000056,3122.76,2026-06-17 12:48:12,2
TXN-0004033,CMP-001774,ACC-000056,ACC-000098,2875.69,2026-06-17 17:02:12,3
TXN-0004034,CMP-001775,ACC-000639,ACC-000093,7027.02,2026-07-28 19:01:57,1
TXN-0004035,CMP-001775,ACC-000093,ACC-001133,6634.71,2026-07-29 00:37:57,2
TXN-0004036,CMP-001775,ACC-001133,ACC-000180,6434.44,2026-07-29 06:23:57,3
TXN-0004037,CMP-001776,ACC-001149,ACC-000180,4293.35,2026-07-11 23:00:45,1
TXN-0004038,CMP-001776,ACC-000180,ACC-001085,3965.58,2026-07-12 02:25:45,2
TXN-0004039,CMP-001776,ACC-001085,ACC-000023,3667.83,2026-07-12 05:33:45,3
TXN-0004040,CMP-001777,ACC-001095,ACC-000165,4020.43,2026-07-27 15:06:19,1
TXN-0004041,CMP-001777,ACC-000165,ACC-000125,3949.69,2026-07-27 15:33:19,2
TXN-0004042,CMP-001778,ACC-000495,ACC-000050,371536.94,2026-07-09 17:46:46,1
TXN-0004043,CMP-001778,ACC-000050,ACC-000054,352563.46,2026-07-09 18:27:46,2
TXN-0004044,CMP-001779,ACC-000974,ACC-000213,5959.2,2026-07-17 21:50:12,1
TXN-0004045,CMP-001779,ACC-000213,ACC-000126,5735.67,2026-07-17 22:29:12,2
TXN-0004046,CMP-001780,ACC-000620,ACC-000834,7864.92,2026-06-12 15:37:00,1
TXN-0004047,CMP-001780,ACC-000834,ACC-000096,7620.95,2026-06-12 19:00:00,2
TXN-0004048,CMP-001780,ACC-000096,ACC-000058,7173.54,2026-06-12 23:11:00,3
TXN-0004049,CMP-001781,ACC-000697,ACC-000114,18131.76,2026-06-13 19:15:12,1
TXN-0004050,CMP-001781,ACC-000114,ACC-000130,17309.05,2026-06-13 19:46:12,2
TXN-0004051,CMP-001781,ACC-000130,ACC-000067,16395.27,2026-06-13 21:24:12,3
TXN-0004052,CMP-001781,ACC-000067,ACC-000063,16017.51,2026-06-13 22:09:12,4
TXN-0004053,CMP-001782,ACC-000324,ACC-000138,82430.07,2026-07-16 12:23:42,1
TXN-0004054,CMP-001782,ACC-000138,ACC-000001,77011.61,2026-07-16 13:23:42,2
TXN-0004055,CMP-001782,ACC-000001,ACC-000904,73927.05,2026-07-16 17:45:42,3
TXN-0004056,CMP-001782,ACC-000904,ACC-000987,70427.96,2026-07-16 23:39:42,4
TXN-0004057,CMP-001783,ACC-000685,ACC-000324,33725.86,2026-08-05 15:05:27,1
TXN-0004058,CMP-001783,ACC-000324,ACC-000050,32003.34,2026-08-05 18:08:27,2
TXN-0004059,CMP-001784,ACC-000375,ACC-000173,910.56,2026-08-13 20:55:04,1
TXN-0004060,CMP-001784,ACC-000173,ACC-000176,870.91,2026-08-13 21:33:04,2
TXN-0004061,CMP-001785,ACC-000821,ACC-000013,141518.36,2026-08-16 19:17:29,1
TXN-0004062,CMP-001785,ACC-000013,ACC-000171,132356.48,2026-08-16 20:27:29,2
TXN-0004063,CMP-001785,ACC-000171,ACC-000086,123381.13,2026-08-17 00:19:29,3
TXN-0004064,CMP-001786,ACC-000977,ACC-000148,1605.52,2026-07-19 21:55:49,1
TXN-0004065,CMP-001786,ACC-000148,ACC-001167,1490.11,2026-07-20 02:23:49,2
TXN-0004066,CMP-001786,ACC-001167,ACC-000199,1372.24,2026-07-20 04:32:49,3
TXN-0004067,CMP-001787,ACC-000854,ACC-000408,12070.64,2026-07-23 20:26:49,1
TXN-0004068,CMP-001787,ACC-000408,ACC-000033,11937.23,2026-07-23 21:42:49,2
TXN-0004069,CMP-001787,ACC-000033,ACC-000047,11262.05,2026-07-24 03:19:49,3
TXN-0004070,CMP-001788,ACC-000623,ACC-000492,21800.21,2026-08-25 10:58:17,1
TXN-0004071,CMP-001789,ACC-000700,ACC-000134,2082.11,2026-07-07 13:32:03,1
TXN-0004072,CMP-001789,ACC-000134,ACC-000018,1959.81,2026-07-07 15:06:03,2
TXN-0004073,CMP-001790,ACC-000662,ACC-000204,1930.31,2026-08-03 22:10:32,1
TXN-0004074,CMP-001790,ACC-000204,ACC-000112,1842.28,2026-08-03 22:40:32,2
TXN-0004075,CMP-001790,ACC-000112,ACC-000033,1780.53,2026-08-04 01:07:32,3
TXN-0004076,CMP-001790,ACC-000033,ACC-000322,1741.86,2026-08-04 05:23:32,4
TXN-0004077,CMP-001791,ACC-000626,ACC-000027,899.79,2026-07-18 15:35:49,1
TXN-0004078,CMP-001791,ACC-000027,ACC-000032,881.06,2026-07-18 19:29:49,2
TXN-0004079,CMP-001792,ACC-001188,ACC-000105,1661.83,2026-08-14 06:20:41,1
TXN-0004080,CMP-001792,ACC-000105,ACC-000182,1587.2,2026-08-14 11:09:41,2
TXN-0004081,CMP-001792,ACC-000182,ACC-000188,1467.67,2026-08-14 14:37:41,3
TXN-0004082,CMP-001793,ACC-000682,ACC-000911,9551.74,2026-08-05 23:36:15,1
TXN-0004083,CMP-001793,ACC-000911,ACC-000148,9188.37,2026-08-06 03:59:15,2
TXN-0004084,CMP-001793,ACC-000148,ACC-000180,9031.82,2026-08-06 04:06:15,3
TXN-0004085,CMP-001794,ACC-000934,ACC-000016,3201.28,2026-06-16 04:38:03,1
TXN-0004086,CMP-001794,ACC-000016,ACC-000091,3107.84,2026-06-16 08:12:03,2
TXN-0004087,CMP-001795,ACC-000442,ACC-000077,1503.24,2026-07-06 09:25:32,1
TXN-0004088,CMP-001795,ACC-000077,ACC-000103,1451.96,2026-07-06 15:06:32,2
TXN-0004089,CMP-001796,ACC-001060,ACC-000047,32112.28,2026-07-02 02:24:08,1
TXN-0004090,CMP-001796,ACC-000047,ACC-000868,31051.39,2026-07-02 04:40:08,2
TXN-0004091,CMP-001796,ACC-000868,ACC-000205,29562.83,2026-07-02 08:14:08,3
TXN-0004092,CMP-001796,ACC-000205,ACC-000882,28691.56,2026-07-02 10:20:08,4
TXN-0004093,CMP-001797,ACC-001108,ACC-000135,17938.33,2026-07-06 08:38:02,1
TXN-0004094,CMP-001797,ACC-000135,ACC-000125,17571.62,2026-07-06 11:51:02,2
TXN-0004095,CMP-001798,ACC-000843,ACC-000068,16662.51,2026-08-26 15:52:58,1
TXN-0004096,CMP-001798,ACC-000068,ACC-000897,16220.62,2026-08-26 20:59:58,2
TXN-0004097,CMP-001799,ACC-000381,ACC-000138,5193.39,2026-07-05 19:38:23,1
TXN-0004098,CMP-001799,ACC-000138,ACC-000165,4917.1,2026-07-06 00:30:23,2
TXN-0004099,CMP-001799,ACC-000165,ACC-001071,4602.81,2026-07-06 00:52:23,3
TXN-0004100,CMP-001799,ACC-001071,ACC-000168,4406.93,2026-07-06 04:41:23,4
TXN-0004101,CMP-001800,ACC-001077,ACC-000046,2374.6,2026-06-23 19:27:20,1
TXN-0004102,CMP-001800,ACC-000046,ACC-000309,2341.46,2026-06-23 20:52:20,2
TXN-0004103,CMP-001800,ACC-000309,ACC-000053,2255.4,2026-06-24 00:19:20,3
TXN-0004104,CMP-001800,ACC-000053,ACC-000251,2229.45,2026-06-24 04:10:20,4
TXN-0004105,CMP-001801,ACC-000783,ACC-000214,5844.86,2026-06-07 07:08:23,1
TXN-0004106,CMP-001801,ACC-000214,ACC-000090,5377.66,2026-06-07 12:40:23,2
TXN-0004107,CMP-001802,ACC-000737,ACC-000035,1078.88,2026-07-23 06:26:07,1
TXN-0004108,CMP-001802,ACC-000035,ACC-000043,1028.69,2026-07-23 09:13:07,2
TXN-0004109,CMP-001802,ACC-000043,ACC-000167,978.84,2026-07-23 14:25:07,3
TXN-0004110,CMP-001803,ACC-000940,ACC-000123,1346.12,2026-07-25 15:32:39,1
TXN-0004111,CMP-001803,ACC-000123,ACC-001087,1290.23,2026-07-25 20:09:39,2
TXN-0004112,CMP-001803,ACC-001087,ACC-000048,1251.92,2026-07-25 20:39:39,3
TXN-0004113,CMP-001804,ACC-001157,ACC-000130,564.43,2026-07-15 21:28:24,1
TXN-0004114,CMP-001804,ACC-000130,ACC-000051,550.92,2026-07-16 01:09:24,2
TXN-0004115,CMP-001805,ACC-000933,ACC-000023,60322.02,2026-07-09 00:16:48,1
TXN-0004116,CMP-001805,ACC-000023,ACC-000085,57673.74,2026-07-09 02:57:48,2
TXN-0004117,CMP-001806,ACC-000948,ACC-000435,279.22,2026-08-06 23:06:46,1
TXN-0004118,CMP-001806,ACC-000435,ACC-000079,274.79,2026-08-07 04:54:46,2
TXN-0004119,CMP-001807,ACC-000353,ACC-001151,2665.85,2026-08-14 07:04:30,1
TXN-0004120,CMP-001807,ACC-001151,ACC-000147,2545.17,2026-08-14 09:13:30,2
TXN-0004121,CMP-001808,ACC-000660,ACC-001122,1804.22,2026-07-12 04:47:22,1
TXN-0004122,CMP-001808,ACC-001122,ACC-000053,1726.96,2026-07-12 09:46:22,2
TXN-0004123,CMP-001808,ACC-000053,ACC-000055,1652.11,2026-07-12 11:04:22,3
TXN-0004124,CMP-001809,ACC-000948,ACC-000158,3189.56,2026-06-08 07:35:51,1
